price,beds,baths,sq_feet,furnishing,smoking,cats,dogs,availability_days,type_apartment,type_basement,type_duplex,type_house,type_townhouse,lease_term_months,location,location_avg_price
1795.0,1.0,1.0,559.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1702.0,1.0,1.0,513.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2140.0,2.0,1.0,770.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1795.0,1.0,1.0,559.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2700.0,3.0,1.0,1030.0,0.0,0.0,1,0,0,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2500.0,3.0,2.5,1800.0,0.0,0.0,0,0,0,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2500.0,3.0,2.5,1800.0,0.0,0.0,0,0,0,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1000.0,1.0,1.0,2700.0,1.0,0.0,0,0,0,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2500.0,2.0,2.0,1000.0,0.0,0.0,1,1,0,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
2200.0,2.0,2.0,897.0,0.0,0.0,0,0,0,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1400.0,1.0,1.0,550.0,2.0,0.0,0,1,0,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
1600.0,2.0,1.0,750.0,0.0,0.0,0,0,0,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
2375.0,2.0,1.0,820.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
890.0,3.0,3.5,1282.05,1.0,0.0,0,0,0,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2700.0,2.0,2.0,890.0,0.0,0.0,0,1,0,1,0,0,0,0,6,"calgary, alberta",2288.860828212664
2725.0,3.0,2.5,1577.0,0.0,0.0,1,1,0,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
3900.0,5.0,2.5,1262.0,0.0,0.0,0,1,0,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1890.0,1.0,1.0,635.0,1.0,0.0,0,0,0,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1000.0,2.0,2.0,1035.0,1.0,0.0,0,0,0,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2350.0,2.0,2.0,803.0,0.0,0.0,0,1,0,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2795.0,2.0,2.0,1200.0,1.0,0.0,0,0,0,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
1850.0,2.0,1.0,535.0,0.0,0.0,0,0,0,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1795.0,1.0,1.0,750.0,1.0,0.0,0,1,120,0,1,0,0,0,3,"calgary, alberta",2288.860828212664
2500.0,2.0,2.0,1050.0,1.0,0.0,0,0,0,1,0,0,0,0,6,"calgary, alberta",2288.860828212664
1200.0,1.0,1.0,550.0,0.0,0.0,0,0,0,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
2550.0,3.0,2.5,1700.0,0.0,0.0,0,1,0,0,0,1,0,0,12,"calgary, alberta",2288.860828212664
1680.0,2.0,1.0,850.0,0.0,0.0,0,0,0,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
4800.0,3.0,2.5,2375.0,2.0,0.0,0,1,0,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1550.0,1.0,1.0,900.0,0.0,0.0,0,0,0,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
1900.0,1.0,1.0,624.0,0.0,0.0,0,0,0,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1300.0,1.0,1.0,800.0,0.0,0.0,0,0,0,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
1675.0,1.0,1.0,616.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
880.0,3.0,2.5,1300.0,1.0,0.0,0,0,0,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1200.0,1.0,1.0,1000.0,2.0,0.0,0,0,0,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1745.0,1.0,1.0,500.0,0.0,0.0,0,0,0,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2375.0,2.0,2.5,1061.0,0.0,0.0,1,1,0,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
1200.0,1.0,1.0,970.0,1.0,0.0,0,0,0,1,0,0,0,0,6,"calgary, alberta",2288.860828212664
2950.0,3.0,2.5,2046.0,0.0,0.0,0,0,0,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2200.0,3.0,1.0,1200.0,0.0,0.0,0,0,0,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1675.0,1.0,1.0,438.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1899.0,2.0,1.0,700.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2150.0,2.0,2.0,750.0,0.0,0.0,0,0,0,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
7000.0,5.0,3.5,3036.0,0.0,0.0,1,1,0,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
4500.0,4.0,3.5,2812.0,2.0,0.0,0,0,0,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2150.0,2.0,2.0,1102.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2400.0,3.0,2.5,2000.0,0.0,0.0,0,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1600.0,2.0,1.0,628.0,0.0,0.0,0,0,30,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
1700.0,2.0,1.0,1100.0,0.0,0.0,0,0,30,0,1,0,0,0,6,"calgary, alberta",2288.860828212664
2400.0,3.0,3.5,1425.0,0.0,0.0,1,1,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
1900.0,1.0,1.0,607.0,1.0,0.0,0,0,30,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
1730.0,1.0,1.0,574.0,0.0,0.0,0,0,61,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1845.0,1.0,1.0,692.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2120.0,2.0,1.0,913.0,0.0,0.0,0,0,44,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1800.0,2.0,2.0,837.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2300.0,2.0,2.5,1500.0,1.0,0.0,0,0,30,0,0,1,0,0,12,"calgary, alberta",2288.860828212664
1700.0,1.0,1.0,470.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1680.0,1.0,1.0,490.0,1.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
4000.0,4.0,3.5,2691.0,0.0,0.0,0,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2000.0,2.0,1.0,860.0,0.0,0.0,1,1,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
3000.0,5.0,3.0,1250.0,0.0,0.0,1,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1900.0,1.0,1.0,600.0,0.0,0.0,0,0,30,1,0,0,0,0,6,"calgary, alberta",2288.860828212664
2600.0,3.0,2.5,1422.0,0.0,0.0,0,0,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
1325.0,2.0,1.0,950.0,0.0,0.0,0,0,30,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
1550.0,2.0,1.0,625.0,0.0,0.0,0,0,30,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
2300.0,2.0,1.0,1035.0,0.0,0.0,1,1,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1600.0,1.0,1.0,720.0,2.0,0.0,0,0,30,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
3650.0,4.0,3.5,1786.0,0.0,0.0,1,1,30,0,0,1,0,0,12,"calgary, alberta",2288.860828212664
2590.0,2.0,2.0,1080.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2000.0,2.0,1.0,1000.0,0.0,0.0,0,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1650.0,2.0,1.0,900.0,2.0,0.0,0,0,30,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
2450.0,3.0,2.5,1360.0,0.0,0.0,0,0,30,0,0,0,1,0,6,"calgary, alberta",2288.860828212664
1200.0,1.0,1.0,900.0,1.0,0.0,0,0,30,0,0,0,1,0,6,"calgary, alberta",2288.860828212664
1600.0,1.0,1.0,781.0,0.0,0.0,0,0,30,0,0,0,0,1,6,"calgary, alberta",2288.860828212664
2650.0,3.0,2.5,1700.0,0.0,0.0,0,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2000.0,3.0,1.0,1100.0,0.0,0.0,0,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2550.0,4.0,3.0,1800.0,0.0,0.0,0,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1700.0,2.0,1.0,800.0,0.0,0.0,1,1,30,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
1249.0,2.0,1.0,750.0,0.0,0.0,1,0,30,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
4200.0,5.0,5.0,3000.0,0.0,0.0,1,1,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2000.0,3.0,2.0,1250.0,1.0,0.0,0,0,30,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
1900.0,2.0,1.0,950.0,0.0,0.0,0,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1850.0,2.0,1.0,1200.0,1.0,0.0,0,0,30,0,1,0,0,0,6,"calgary, alberta",2288.860828212664
2090.0,2.0,1.0,1216.0,0.0,0.0,0,0,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
1900.0,2.0,1.0,680.0,0.0,0.0,1,0,30,1,0,0,0,0,6,"calgary, alberta",2288.860828212664
2600.0,2.0,2.0,1168.0,0.0,0.0,0,0,30,0,0,0,0,1,6,"calgary, alberta",2288.860828212664
2400.0,1.0,1.0,776.0,1.0,0.0,0,0,30,1,0,0,0,0,3,"calgary, alberta",2288.860828212664
2750.0,2.0,2.0,1203.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1850.0,2.0,2.0,848.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1900.0,3.0,1.0,1243.0,0.0,0.0,0,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2795.0,2.0,2.0,900.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
3000.0,3.0,2.5,2009.0,0.0,0.0,0,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1475.0,1.0,1.0,820.0,0.0,0.0,1,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2795.0,2.0,3.0,1600.0,1.0,0.0,0,0,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
700.0,1.0,1.0,200.0,0.0,0.0,0,0,30,1,0,0,0,0,3,"calgary, alberta",2288.860828212664
1600.0,1.0,1.0,805.0,0.0,0.0,1,1,30,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
2700.0,3.0,2.5,2300.0,0.0,0.0,0,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2350.0,1.0,1.0,510.0,1.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2350.0,2.0,2.5,1410.0,0.0,0.0,0,0,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
2700.0,2.0,2.0,800.0,2.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2600.0,2.0,2.0,900.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
3450.0,4.0,3.5,1840.0,0.0,0.0,1,1,30,0,0,1,0,0,12,"calgary, alberta",2288.860828212664
2450.0,3.0,2.0,1482.37,0.0,0.0,0,0,30,0,0,1,0,0,12,"calgary, alberta",2288.860828212664
2100.0,2.0,2.0,1081.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2450.0,3.0,2.5,1341.0,0.0,0.0,0,0,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
3100.0,3.0,2.5,1708.0,0.0,0.0,0,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2400.0,1.0,1.0,550.0,1.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
4250.0,4.0,3.5,2200.0,0.0,0.0,1,1,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
2450.0,3.0,2.0,1738.0,0.0,0.0,0,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1850.0,1.0,1.0,636.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2100.0,3.0,1.0,1000.0,0.0,0.0,0,0,61,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
3800.0,3.0,2.5,2256.0,0.0,0.0,1,1,61,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2200.0,1.0,1.0,592.0,0.0,0.0,1,1,61,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2200.0,1.0,1.0,592.0,0.0,0.0,1,1,365,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1950.0,2.0,2.0,900.0,0.0,0.0,0,0,61,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2225.0,3.0,2.5,1625.0,0.0,0.0,0,0,61,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
1700.0,1.0,1.0,621.0,0.0,0.0,0,0,61,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
2400.0,1.0,2.0,1071.0,0.0,0.0,1,1,61,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1895.0,2.0,1.0,1050.0,0.0,0.0,0,0,61,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
1800.0,2.0,2.0,750.0,0.0,0.0,0,0,61,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2200.0,2.0,1.0,900.0,0.0,0.0,0,0,61,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1500.0,1.0,1.0,1250.0,1.0,0.0,0,0,61,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
2500.0,3.0,1.5,1100.0,0.0,0.0,1,1,61,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
3400.0,4.0,3.0,1500.0,0.0,0.0,1,1,61,0,0,0,1,0,6,"calgary, alberta",2288.860828212664
2300.0,2.0,2.0,1031.0,0.0,0.0,1,1,61,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2200.0,3.0,1.0,1114.0,0.0,0.0,1,1,61,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1399.0,2.0,1.0,1000.0,0.0,0.0,0,0,61,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
4900.0,4.0,3.5,1719.0,0.0,0.0,1,1,61,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2700.0,3.0,2.5,1412.0,0.0,0.0,1,1,61,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
2050.0,3.0,1.0,1100.0,0.0,0.0,1,1,61,0,0,0,1,0,6,"calgary, alberta",2288.860828212664
3300.0,4.0,3.5,2800.0,0.0,0.0,0,0,61,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1500.0,3.0,1.0,1100.0,0.0,0.0,0,0,61,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2098.0,2.0,2.0,929.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"north cowichan, british columbia",2168.0
2048.0,2.0,1.0,821.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"north cowichan, british columbia",2168.0
2448.0,3.0,2.0,1031.0,0.0,0.0,1,1,61,1,0,0,0,0,12,"north cowichan, british columbia",2168.0
2078.0,2.0,2.0,940.0,0.0,0.0,1,1,59,1,0,0,0,0,12,"north cowichan, british columbia",2168.0
1700.0,1.0,1.0,524.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"parksville, british columbia",2048.5
1940.0,1.0,1.0,632.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"parksville, british columbia",2048.5
2255.0,2.0,2.0,738.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"parksville, british columbia",2048.5
2299.0,1.0,1.0,1068.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"parksville, british columbia",2048.5
2018.0,2.0,2.0,932.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"penticton, british columbia",1720.0
1718.0,1.0,1.0,622.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"penticton, british columbia",1720.0
1450.0,1.0,1.0,650.0,0.0,0.0,0,0,0,1,0,0,0,0,12,"penticton, british columbia",1720.0
2209.0,2.0,2.0,938.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"penticton, british columbia",1720.0
1500.0,1.0,1.0,590.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"penticton, british columbia",1720.0
1425.0,1.0,1.0,580.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"penticton, british columbia",1720.0
2348.0,3.0,2.5,1494.0,0.0,0.0,1,1,30,0,0,0,0,1,12,"port alberni, british columbia",2348.0
2800.0,2.0,1.0,650.0,0.0,0.0,0,0,0,0,1,0,0,0,12,"port coquitlam, british columbia",2800.0
2185.0,1.0,1.0,667.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"port moody, british columbia",2842.5
3500.0,3.0,1.0,1329.0,1.0,0.0,0,0,92,0,0,1,0,0,6,"port moody, british columbia",2842.5
1798.0,2.0,2.0,993.0,0.0,0.0,0,0,0,1,0,0,0,0,12,"prince george, british columbia",1591.5555555555557
1538.0,1.0,1.0,740.0,0.0,0.0,0,0,0,1,0,0,0,0,12,"prince george, british columbia",1591.5555555555557
1200.0,0.0,1.0,520.0,0.0,0.0,0,0,0,1,0,0,0,0,12,"prince george, british columbia",1591.5555555555557
1428.0,1.0,1.0,607.0,0.0,0.0,0,0,0,1,0,0,0,0,12,"prince george, british columbia",1591.5555555555557
1790.0,2.0,1.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"prince george, british columbia",1591.5555555555557
1115.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,12,"prince george, british columbia",1591.5555555555557
1115.0,1.0,1.0,0.0,0.0,0.0,0,0,29,1,0,0,0,0,12,"prince george, british columbia",1591.5555555555557
1550.0,0.0,1.0,520.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"prince george, british columbia",1591.5555555555557
1750.0,1.0,1.0,721.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"prince george, british columbia",1591.5555555555557
1950.0,1.0,1.0,840.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"prince george, british columbia",1591.5555555555557
2250.0,2.0,2.0,962.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"prince george, british columbia",1591.5555555555557
1100.0,1.0,1.0,470.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"prince george, british columbia",1591.5555555555557
1250.0,1.0,1.0,650.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"prince george, british columbia",1591.5555555555557
1550.0,3.0,1.0,885.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"prince george, british columbia",1591.5555555555557
1848.0,2.0,2.0,931.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"prince george, british columbia",1591.5555555555557
2148.0,3.0,2.0,1047.0,0.0,0.0,1,1,20,1,0,0,0,0,12,"prince george, british columbia",1591.5555555555557
1828.0,2.0,1.0,821.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"prince george, british columbia",1591.5555555555557
1440.0,2.0,1.0,810.0,0.0,0.0,1,0,45,1,0,0,0,0,12,"prince george, british columbia",1591.5555555555557
2300.0,1.0,1.0,712.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"richmond, british columbia",3051.3636363636365
2600.0,2.0,1.5,945.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"richmond, british columbia",3051.3636363636365
2605.0,1.0,1.0,867.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"richmond, british columbia",3051.3636363636365
2950.0,2.0,1.5,935.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"richmond, british columbia",3051.3636363636365
2950.0,2.0,1.5,957.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"richmond, british columbia",3051.3636363636365
2850.0,2.0,1.5,990.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"richmond, british columbia",3051.3636363636365
3050.0,2.0,1.5,1025.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"richmond, british columbia",3051.3636363636365
2025.0,1.0,1.0,550.0,0.0,0.0,0,0,0,1,0,0,0,0,12,"richmond, british columbia",3051.3636363636365
1760.0,0.0,1.0,440.0,0.0,0.0,0,0,0,1,0,0,0,0,12,"richmond, british columbia",3051.3636363636365
1935.0,0.0,1.0,440.0,0.0,0.0,0,0,0,1,0,0,0,0,12,"richmond, british columbia",3051.3636363636365
2505.0,1.0,1.0,601.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"richmond, british columbia",3051.3636363636365
2220.0,0.0,1.0,460.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"richmond, british columbia",3051.3636363636365
2020.0,0.0,1.0,446.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"richmond, british columbia",3051.3636363636365
2315.0,1.0,1.0,645.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"richmond, british columbia",3051.3636363636365
2645.0,2.0,1.0,950.0,0.0,0.0,1,1,61,1,0,0,0,0,12,"richmond, british columbia",3051.3636363636365
2950.0,3.0,1.0,1150.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"richmond, british columbia",3051.3636363636365
3300.0,2.0,2.0,746.0,0.0,0.0,0,0,0,1,0,0,0,0,12,"richmond, british columbia",3051.3636363636365
9525.0,4.0,4.5,4200.0,1.0,0.0,1,1,0,0,0,0,1,0,6,"richmond, british columbia",3051.3636363636365
3500.0,1.0,1.0,750.0,1.0,0.0,1,1,24,0,0,0,1,0,6,"richmond, british columbia",3051.3636363636365
3200.0,2.0,2.0,807.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"richmond, british columbia",3051.3636363636365
3600.0,2.0,2.0,900.0,1.0,0.0,0,0,61,1,0,0,0,0,12,"richmond, british columbia",3051.3636363636365
4325.0,2.0,2.0,790.0,1.0,0.0,1,1,89,1,0,0,0,0,6,"richmond, british columbia",3051.3636363636365
2480.0,2.0,1.0,970.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"saanich, british columbia",2480.0
1840.0,1.0,1.0,496.0,0.0,0.0,1,1,365,1,0,0,0,0,12,"sooke, british columbia",2160.0
2090.0,1.0,1.0,674.0,0.0,0.0,1,1,365,1,0,0,0,0,12,"sooke, british columbia",2160.0
2090.0,2.0,1.0,640.0,0.0,0.0,1,1,365,1,0,0,0,0,12,"sooke, british columbia",2160.0
2290.0,2.0,2.0,740.0,0.0,0.0,1,1,365,1,0,0,0,0,12,"sooke, british columbia",2160.0
2490.0,2.0,2.0,932.0,0.0,0.0,1,1,365,1,0,0,0,0,12,"sooke, british columbia",2160.0
1950.0,1.0,1.0,625.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
2350.0,2.0,1.0,864.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
2700.0,3.0,1.0,1039.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
1900.0,1.0,1.0,585.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
3020.0,2.0,1.0,818.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
2660.0,2.0,2.0,743.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
2240.0,1.0,1.0,524.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
2220.0,1.0,1.0,544.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
3125.0,3.0,2.0,901.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
2290.0,1.0,1.0,608.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
2460.0,1.0,1.0,689.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
1830.0,0.0,1.0,415.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
1870.0,0.0,1.0,432.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
2230.0,1.0,1.0,524.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
2360.0,1.0,1.0,524.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
2210.0,1.0,1.0,544.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
2250.0,1.0,1.0,608.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
2360.0,1.0,1.0,608.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
2860.0,2.0,2.0,818.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
3010.0,2.0,2.0,818.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
3300.0,3.0,2.0,901.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
3450.0,3.0,2.0,901.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
1870.0,0.0,1.0,415.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
1860.0,0.0,1.0,413.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
2045.0,1.0,1.0,673.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
2100.0,1.0,1.0,549.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
2650.0,2.0,2.0,767.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
2850.0,2.0,2.0,900.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
2000.0,1.0,1.0,550.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
2350.0,2.0,1.0,950.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
2700.0,3.0,1.0,1000.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
3200.0,2.0,2.0,930.0,0.0,0.0,1,1,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
2045.0,1.0,1.0,577.0,0.0,0.0,1,0,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
2045.0,1.0,1.0,570.0,0.0,0.0,1,0,0,1,0,0,0,0,12,"surrey, british columbia",2364.591836734694
