rentfaster_id,city,province,address,latitude,longitude,type,price,beds,baths,sq_feet,furnishing,smoking,cats,dogs,lease_term_months,availability_days
432906,Toronto,Ontario,2493 Lakeshore Boulevard West,43.6124255,-79.4881467,apartment,2600.0,2.0,1.0,770.0,0,0,1,1,12,30
477952,Toronto,Ontario,2265 Victoria Park Avenue,43.762929,-79.317521,apartment,2395.0,1.0,1.0,620.0,0,0,1,1,12,30
477957,Toronto,Ontario,46-75 Goodview Road,43.784075,-79.355469,apartment,2905.0,2.0,1.0,1020.0,0,0,1,1,12,30
537536,Toronto,Ontario,270 Sheldon Avenue,43.609327,-79.545672,apartment,2905.0,2.0,1.0,1136.0,0,0,1,1,12,30
432880,Toronto,Ontario,1000 Mount Pleasant Road,43.7131625,-79.3922208,apartment,2335.0,1.0,1.0,550.0,0,0,1,1,12,44
432924,Toronto,Ontario,130 Parkway Forest Drive,43.7749803,-79.3434164,apartment,2495.0,1.0,1.0,605.0,0,0,1,1,12,44
432901,Toronto,Ontario,2350 Birchmount Road,43.7826812,-79.2989694,apartment,2235.0,1.0,1.0,744.0,0,0,1,1,12,61
570583,Toronto,Ontario,"8 Milepost Place, Toronto",43.7023807,-79.3471277,apartment,2529.0,1.0,1.0,679.0,0,0,1,1,12,61
432923,Toronto,Ontario,125 Parkway Forest Drive,43.7749096,-79.3432338,apartment,2335.0,1.0,1.0,710.0,0,0,1,1,12,61
434785,Toronto,Ontario,20 Esterbrooke Avenue,43.7789241,-79.3520786,apartment,1975.0,0.0,1.0,280.0,0,0,1,1,12,61
434786,Toronto,Ontario,165 Erskine Ave.,43.7124988,-79.3922296,apartment,2495.0,1.0,1.0,657.0,0,0,1,1,12,61
547886,Toronto,Ontario,68 Cassandra Boulevard,43.747541,-79.331323,apartment,3170.0,3.0,1.0,1535.0,0,0,0,0,12,61
550563,Toronto,Ontario,2283 Eglinton Avenue East,43.730556,-79.272385,apartment,2705.0,2.0,1.0,830.0,0,0,1,1,12,61
432909,Toronto,Ontario,335 Van Horne Avenue,43.7879787,-79.3497442,apartment,1895.0,0.0,1.0,385.0,0,0,1,1,12,92
432925,Toronto,Ontario,106 Parkway Forest Drive,43.7744614,-79.3420636,apartment,2455.0,1.0,1.0,639.0,0,0,0,0,12,92
565395,Toronto,Ontario,224 St. George Street,43.6714266,-79.4019413,apartment,2300.0,1.0,1.0,590.0,0,0,1,1,12,0
560222,Toronto,Ontario,25 Ordnance Street,43.6393177,-79.4096361,apartment,5400.0,3.0,3.0,1257.0,0,0,1,1,12,0
572351,Toronto,Ontario,357 Falling Green Crescent,43.3871905,-80.4948185,house,1845.0,2.0,1.0,750.0,0,0,1,1,12,0
568127,Toronto,Ontario,390 Oakwood Avenue,43.6878568,-79.439259,apartment,2395.0,2.0,1.0,750.0,0,0,1,1,12,0
565348,Toronto,Ontario,48 Isabella Street,43.6682992,-79.3833852,apartment,2499.0,1.0,1.0,756.0,0,0,1,1,12,0
369257,Toronto,Ontario,1420 Dupont Street,43.6667189,-79.4475628,apartment,2400.0,1.0,2.0,581.0,0,0,1,1,12,0
572133,Toronto,Ontario,765 Steeles Avenue West,43.7924233,-79.4428269,apartment,2505.0,1.0,1.0,745.0,0,0,0,0,12,0
571548,Toronto,Ontario,2624 Eglinton Avenue East,43.7364194,-79.2517496,apartment,2000.0,1.0,1.0,900.0,0,0,1,1,12,0
558183,Toronto,Ontario,77 & 99 Gerrard Street West,43.658277,-79.386079,apartment,3990.0,2.0,2.0,1045.0,0,0,1,1,12,0
572130,Toronto,Ontario,25 Fisherville,43.7895811,-79.4498176,apartment,2928.61,2.0,1.0,971.0,0,0,0,0,12,0
569799,Toronto,Ontario,515 Rosewell Avenue,43.7222083,-79.4134861,apartment,3200.0,1.0,1.0,616.0,0,0,1,1,12,0
565349,Toronto,Ontario,103 Avenue Road,43.6728102,-79.3952555,apartment,2000.0,0.0,1.0,500.0,0,0,1,1,12,0
572145,Toronto,Ontario,6151 Bathurst St,43.7880823,-79.4460064,apartment,2864.0,2.0,1.0,987.0,0,0,0,0,12,0
312458,Toronto,Ontario,501 Mount Pleasant Road,43.7014466,-79.3870454,apartment,1795.0,0.0,1.0,500.0,0,0,1,1,12,0
571881,Toronto,Ontario,500 Caledonia Road,43.6900925,-79.4612766,apartment,2195.0,2.0,1.0,700.0,0,0,1,1,12,0
330158,Toronto,Ontario,35 Greenbrae Circt,43.7589297,-79.2317694,apartment,2824.23,2.0,1.0,921.0,0,0,0,0,12,0
450786,Toronto,Ontario,295 Dufferin Street,43.6399917,-79.4272794,apartment,2904.19,2.0,1.0,835.0,0,0,0,0,12,0
571832,Toronto,Ontario,501 Yonge Street,43.6631881,-79.3836001,apartment,2495.0,1.0,1.0,560.0,0,0,1,1,12,0
566051,Toronto,Ontario,365 Dundas Street East,43.6585132,-79.3686553,apartment,2425.0,1.0,1.0,700.0,0,0,1,1,12,0
565342,Toronto,Ontario,214 St. George Street,43.6712122,-79.401944,apartment,2100.0,0.0,1.0,500.0,0,0,1,1,12,0
569038,Toronto,Ontario,251 Jarvis Street,43.6573767,-79.3744501,apartment,1930.0,0.0,1.0,350.0,0,0,1,1,12,0
427481,Toronto,Ontario,"60 Town Centre Court,",43.7733444,-79.2561489,apartment,2500.0,1.0,1.0,700.0,0,0,0,0,12,0
556495,Toronto,Ontario,2575 Danforth Avenue,43.6881323,-79.3003045,apartment,2050.0,1.0,1.0,451.0,0,0,0,0,12,0
566304,Toronto,Ontario,426 University Ave,43.653957,-79.3886581,apartment,2400.0,1.0,1.0,520.0,0,0,1,1,12,0
330210,Toronto,Ontario,99 Dowling Avenue,43.6357678,-79.437798,apartment,2149.0,1.0,1.0,656.0,0,0,1,1,12,0
571588,Toronto,Ontario,390 Oakwood Avenue,43.6878568,-79.439259,basement,1995.0,2.0,1.0,800.0,0,0,1,1,12,0
565343,Toronto,Ontario,153 St. George Street,43.6695854,-79.4002056,apartment,2150.0,0.0,1.0,500.0,0,0,1,1,12,0
556494,Toronto,Ontario,15 Brookbanks Drive,43.7517311,-79.3319011,apartment,2425.0,1.0,1.0,950.0,0,0,1,1,12,0
565341,Toronto,Ontario,149 St. George,43.6693142,-79.4000309,apartment,1900.0,0.0,1.0,500.0,0,0,1,1,12,0
566349,Toronto,Ontario,55 Mercer Street,43.6452979,-79.3917205,apartment,3150.0,2.0,2.0,750.0,0,0,1,1,12,0
570663,Toronto,Ontario,1401 O'Connor Drive,43.712827,-79.3066702,apartment,2300.0,1.0,2.0,700.0,0,0,1,1,12,0
568214,Toronto,Ontario,45 Flagstick Court,43.7500364,-79.4922914,basement,1800.0,0.0,1.0,463.0,0,0,0,0,12,0
547337,Toronto,Ontario,7 Grosvenor Street,43.66281,-79.38402,apartment,4320.0,1.0,1.0,444.0,1,0,1,1,3,0
562490,Toronto,Ontario,330 Richmond St W,43.6974107,-79.3951495,apartment,2450.0,1.0,1.0,696.0,0,0,1,1,12,0
487985,Toronto,Ontario,50 Power Street,43.6545291,-79.3630333,apartment,2900.0,3.0,2.0,888.0,0,0,1,1,12,0
562087,Toronto,Ontario,99 John Street,43.6475245,-79.3899312,apartment,1850.0,0.0,1.0,420.0,0,0,1,1,12,0
564987,Toronto,Ontario,18 Stafford Street,43.6413702,-79.4106909,apartment,2350.0,1.0,1.0,600.0,0,0,1,1,12,0
565344,Toronto,Ontario,151 St George,43.6693668,-79.4002899,apartment,2100.0,0.0,1.0,500.0,0,0,1,1,12,0
569961,Toronto,Ontario,5 Valhalla Inn Road,43.640269,-79.5599604,apartment,2200.0,1.0,1.0,570.0,0,0,1,1,12,0
372713,Toronto,Ontario,291 Avenue rd,43.6794058,-79.3983406,apartment,1799.0,0.0,1.0,371.0,0,0,1,1,12,0
356161,Toronto,Ontario,96 Jameson Avenue,43.6347415,-79.4354454,apartment,2299.0,1.0,1.0,721.0,0,0,1,1,12,0
556519,Toronto,Ontario,17 Brookbanks Drive,43.7520514,-79.331373,apartment,3100.0,2.0,2.0,832.0,0,0,1,1,12,0
567138,Toronto,Ontario,38 Dan Leckie Way,43.6373856,-79.3982022,apartment,2200.0,0.0,1.0,549.0,0,0,0,0,12,0
566173,Toronto,Ontario,352 Front St W,43.6433534,-79.3924515,apartment,2350.0,1.0,1.0,570.0,0,0,1,1,12,0
565399,Toronto,Ontario,135 Lawton Blvd,43.6948906,-79.3968398,apartment,2200.0,1.0,1.0,640.0,0,0,1,1,12,0
567252,Toronto,Ontario,60 Colborne Street,43.6493877,-79.3745254,apartment,3100.0,2.0,1.0,690.0,0,0,1,1,12,0
569811,Toronto,Ontario,3 Kennebec Crescent,43.7249463,-79.5613303,basement,3000.0,3.0,2.0,1100.0,1,0,0,0,12,0
376622,Toronto,Ontario,"140, 146 Jameson Avenue",43.6369127,-79.4362587,apartment,1699.0,0.0,1.0,382.0,0,0,1,1,12,0
443340,Toronto,Ontario,65 Wynford Heights Cr.,43.728311,-79.3238499,apartment,2850.0,2.0,1.0,940.0,0,0,0,0,12,0
556497,Toronto,Ontario,565 Avenue Road,43.688141,-79.4015006,apartment,2325.0,1.0,1.0,580.0,0,0,1,1,12,0
561727,Toronto,Ontario,47 Mutual Street,43.6549605,-79.3747251,apartment,2300.0,1.0,1.0,600.0,0,0,1,1,12,0
569464,Toronto,Ontario,15 Grenville Street,43.6618614,-79.3841461,apartment,2300.0,1.0,1.0,550.0,0,0,1,1,12,0
569461,Toronto,Ontario,28 Freeland Street,43.6436476,-79.3737615,apartment,2995.0,2.0,1.0,780.0,0,0,1,1,12,0
558089,Toronto,Ontario,350-390 Queens Quay West,43.6386479,-79.3890979,apartment,3999.0,3.0,1.0,1080.0,0,0,1,1,12,0
563035,Toronto,Ontario,20 Blue Jays Way,43.6438893,-79.3918517,apartment,2600.0,1.0,1.0,696.0,1,0,0,0,12,0
567972,Toronto,Ontario,160 Kingsway Crescent,43.6617413,-79.5071132,apartment,2350.0,1.0,1.0,680.0,0,0,1,1,12,0
565443,Toronto,Ontario,3 Bondhead Place,43.7409089,-79.5513217,basement,2295.0,2.0,1.0,1100.0,0,0,1,1,12,0
567427,Toronto,Ontario,850 Pape Avenue,43.6838191,-79.3468505,apartment,2100.0,1.0,1.0,800.0,0,0,1,1,12,0
548735,Toronto,Ontario,4 Sherbourne St N,43.6740596,-79.3777492,apartment,2950.0,2.0,1.0,950.0,0,0,1,1,12,0
369255,Toronto,Ontario,150 Sudbury Street,43.6415328,-79.4240715,apartment,2700.0,2.0,1.0,600.0,0,0,1,1,12,0
370493,Toronto,Ontario,380 Wallace Avenue,43.660561,-79.4528705,townhouse,3575.0,2.0,2.5,1070.0,0,0,1,1,12,0
466733,Toronto,Ontario,10 Walmer Road,43.6670071,-79.4062529,apartment,2100.0,1.0,1.0,473.0,0,0,0,0,12,0
565347,Toronto,Ontario,250 St. George Street,43.6727349,-79.4023837,apartment,2300.0,1.0,1.0,500.0,0,0,1,1,12,0
368818,Toronto,Ontario,90 Jameson Avenue,43.6343542,-79.4352696,apartment,1849.0,0.0,1.0,407.0,0,0,1,1,12,0
420772,Toronto,Ontario,8 The Esplanade,43.6461582,-79.3764182,apartment,2480.0,1.0,1.0,638.0,0,0,0,0,12,0
443355,Toronto,Ontario,46 Panorama Court,43.7481247,-79.5784463,apartment,3700.0,3.0,2.0,1100.0,0,0,1,1,12,0
564460,Toronto,Ontario,61 Antler Street,43.6635109,-79.4512138,house,1845.0,1.0,1.0,700.0,0,0,1,1,12,0
566498,Toronto,Ontario,26 Gibbs Roadv,43.6394155,-79.558367,apartment,2150.0,1.0,1.0,500.0,0,0,1,1,12,0
443343,Toronto,Ontario,625 Finch Avenue West,43.771077,-79.454479,apartment,2700.0,2.0,1.0,900.0,0,0,1,1,12,0
566458,Toronto,Ontario,5 Defries Street,43.6605861,-79.356371,apartment,2150.0,1.0,1.0,600.0,0,0,1,1,12,0
565441,Toronto,Ontario,426 University Avenue,43.653957,-79.3886581,apartment,2800.0,1.0,1.0,500.0,1,0,0,0,12,0
478935,Toronto,Ontario,30-50 Hillsboro Avenue,43.6757009,-79.3928805,apartment,2247.0,1.0,1.0,685.0,0,0,1,1,12,0
564577,Toronto,Ontario,135 East Liberty Street,43.638566,-79.416906,apartment,2300.0,1.0,1.0,530.0,0,0,1,1,12,0
561948,Toronto,Ontario,10 Park Lawn Road,43.6232586,-79.4838561,apartment,2330.0,1.0,1.0,600.0,1,0,1,1,12,0
563532,Toronto,Ontario,20 Brin Drive,43.6614939,-79.5118181,apartment,2830.0,2.0,2.0,970.0,0,0,1,1,12,0
561805,Toronto,Ontario,4K Spadina Avenue,43.6411842,-79.3938495,apartment,2800.0,2.0,2.0,780.0,0,0,1,1,12,0
405381,Toronto,Ontario,111 Raglan Avenue,43.6865969,-79.420673,apartment,2100.0,1.0,1.0,723.0,0,0,1,1,12,0
562640,Toronto,Ontario,21 Khedive Avenue,43.7254627,-79.4319652,basement,1645.0,1.0,1.0,400.0,0,0,1,1,12,0
561798,Toronto,Ontario,286 Main Street,43.6875543,-79.3016408,apartment,2450.0,1.0,1.0,650.0,0,0,1,1,12,0
561662,Toronto,Ontario,30 Gloucester Street,43.6673514,-79.3837922,apartment,2150.0,1.0,1.0,500.0,0,0,1,1,12,0
559533,Toronto,Ontario,51 East Liberty Street,43.6387841,-79.4120144,apartment,2145.0,1.0,1.5,570.0,0,0,1,1,12,0
534235,Toronto,Ontario,109 Jameson Avenue,43.6357332,-79.4349446,apartment,2397.0,1.0,1.0,733.0,0,0,1,1,12,0
466734,Toronto,Ontario,25 St. Mary Street,43.6673094,-79.3871626,apartment,1950.0,0.0,1.0,522.0,0,0,0,0,12,0
504366,Toronto,Ontario,587 Avenue Road,43.6894417,-79.4019404,apartment,2540.0,1.0,1.0,526.0,0,0,1,1,12,0
514535,Toronto,Ontario,39 Niagara St.,43.6416537,-79.4008189,apartment,4550.0,2.0,1.0,854.0,0,0,0,0,12,0
330175,Toronto,Ontario,"25, 35 Jansusie Road",43.7311203,-79.5767179,apartment,1449.0,1.0,1.0,450.0,0,0,0,0,12,0
336176,Toronto,Ontario,191 Sherbourne St,43.6567414,-79.3699948,apartment,1829.0,1.0,1.0,420.0,0,0,1,1,12,0
376620,Toronto,Ontario,91 Jameson Ave,43.6351367,-79.4348141,apartment,1509.0,0.0,1.0,434.0,0,0,1,1,12,0
349520,Toronto,Ontario,3895 Lawrence Ave E,43.7631392,-79.2078148,apartment,1879.0,1.0,1.0,736.0,0,0,0,0,12,0
501168,Toronto,Ontario,100 Gloucester St,43.6679859,-79.3797558,apartment,2530.67,1.0,1.0,666.0,0,0,0,0,12,29
569801,Toronto,Ontario,1790 Eglinton Avenue East,43.7260013,-79.3047099,apartment,2740.0,2.0,1.0,870.0,0,0,1,1,12,62
330218,Toronto,Ontario,15 Dundonald Street,43.6658263,-79.3839939,apartment,2249.55,0.0,1.0,531.0,0,0,1,1,12,38
450787,Toronto,Ontario,55 Triller Ave,43.6399616,-79.4437099,apartment,1738.3,0.0,1.0,445.0,0,0,0,0,12,44
330244,Toronto,Ontario,77 Wellesley Street East,43.6656556,-79.3806099,apartment,2685.79,1.0,1.0,740.0,0,0,0,0,12,61
564651,Toronto,Ontario,251 Jarvis Street,43.6573767,-79.3744501,apartment,2850.0,2.0,1.0,750.0,0,0,1,1,12,29
556496,Toronto,Ontario,12 Rockford Road,43.7859883,-79.4477979,apartment,2850.0,2.0,1.0,943.0,0,0,1,1,12,29
388888,Toronto,Ontario,12 foundry avenue rd,43.668688,-79.4488089,townhouse,3100.0,2.0,1.5,893.0,0,0,1,1,12,30
373286,Toronto,Ontario,59 East Liberty Street,43.6384476,-79.4137081,apartment,4200.0,2.0,2.0,1323.0,0,0,1,1,12,30
568376,Toronto,Ontario,80 Marine Parade Dr.,43.6261937,-79.4773004,apartment,2675.0,1.0,1.0,726.0,0,0,0,0,12,30
569059,Toronto,Ontario,430 Roncesvalles Avenue,43.6519708,-79.451622,apartment,3295.0,2.0,2.0,850.0,0,0,1,1,12,30
571439,Toronto,Ontario,180 Elmhurst Drive,43.7271482,-79.5654587,basement,1695.0,1.0,1.0,500.0,0,0,1,1,12,30
369951,Toronto,Ontario,3 Elsie Lane,43.6599636,-79.4515915,townhouse,4600.0,3.0,2.5,1609.0,0,0,1,1,12,30
570091,Toronto,Ontario,Sully Crescent,43.6545085,-79.4181974,house,4000.0,3.0,1.0,1000.0,0,0,0,0,6,30
565417,Toronto,Ontario,20 Prince Arthur Avenue,43.6698865,-79.396487,apartment,2975.0,1.0,1.0,608.0,0,0,1,1,12,61
567449,Toronto,Ontario,1 Caithness Ave.,43.6811048,-79.3347799,apartment,2100.0,1.0,1.0,600.0,0,0,1,1,12,30
570174,Toronto,Ontario,501 Yonge Street,43.6631881,-79.3836001,apartment,1300.0,1.0,1.0,90.0,1,0,0,0,12,30
369260,Toronto,Ontario,17 Powerhouse Street,43.6702044,-79.4488287,townhouse,4500.0,3.0,2.5,1655.0,0,0,1,1,12,30
569743,Toronto,Ontario,233 St Clair Avenue West,43.685681,-79.4046791,apartment,2450.0,1.0,1.0,600.0,0,0,1,1,12,30
565317,Toronto,Ontario,111 Oriole Parkway,43.6967516,-79.4024681,apartment,2300.0,1.0,1.0,614.0,0,0,1,1,12,30
565377,Toronto,Ontario,780 Eglinton Avenue West,43.7132703,-79.3674773,apartment,1825.0,0.0,1.0,500.0,0,0,1,1,12,30
376768,Toronto,Ontario,16 Laidlaw Street,43.6401297,-79.426721,townhouse,2800.0,2.0,1.0,750.0,0,0,1,1,12,30
424796,Toronto,Ontario,40 Soudan Ave,43.7047797,-79.3964514,apartment,1895.0,0.0,1.0,333.0,0,0,0,0,12,35
552082,Toronto,Ontario,268 Merton Street,43.698014,-79.3879195,apartment,2300.0,1.0,1.0,660.0,0,0,1,1,12,60
572467,Toronto,Ontario,1401 O'Connor Drive,43.712827,-79.3066702,apartment,1950.0,1.0,1.0,500.0,0,0,1,1,12,61
571295,Toronto,Ontario,80 Heath Street West,43.689829,-79.3989498,apartment,4000.0,2.0,1.0,1055.0,0,0,1,1,12,61
403758,Toronto,Ontario,980 Lawrence Ave E,43.737383,-79.3445755,apartment,2299.0,1.0,1.0,700.0,0,0,1,1,12,92
565402,Toronto,Ontario,411 Eglinton Avenue East,43.7093936,-79.3838993,apartment,2000.0,1.0,1.0,798.0,0,0,1,1,12,61
568025,Toronto,Ontario,10 Lamport Ave,43.6787886,-79.3775734,apartment,3500.0,2.0,1.0,1006.0,0,0,1,1,12,61
507727,Toronto,Ontario,30 Samuel Woodway,43.63535,-79.54036,apartment,2375.0,1.0,1.0,489.0,0,0,1,1,12,67
565378,Toronto,Ontario,90 Heath Street West,43.6897849,-79.3993017,apartment,2600.0,1.0,1.0,698.0,0,0,1,1,12,92
353570,Toronto,Ontario,2110 Keele St.,43.6994013,-79.4759398,apartment,1900.0,1.0,1.0,677.0,0,0,0,0,12,97
568093,Toronto,Ontario,286 Main Street,43.6875543,-79.3016408,apartment,2555.0,1.0,1.0,630.0,0,0,0,0,12,365
565026,Vanier,Ontario,209 Baribeau Street,45.4382126,-75.66698,apartment,2025.0,2.0,1.0,750.0,0,0,1,1,12,0
572450,Vaughan,Ontario,20 Bordeaux Drive,43.7997,-79.5735865,basement,1845.0,1.0,1.0,880.0,0,0,1,1,12,0
567910,Vaughan,Ontario,41 Stilton Avenue,43.8396827,-79.6585213,basement,2095.0,2.0,1.0,920.0,0,0,1,1,12,0
568328,Vaughan,Ontario,41 Quilico Road,43.807833,-79.6323365,townhouse,3700.0,3.0,2.5,2200.0,0,0,1,1,12,0
567709,Vaughan,Ontario,21 Draper Boulevard,43.8016311,-79.4723001,house,4800.0,3.0,4.0,1825.0,0,0,1,1,12,0
564611,Vaughan,Ontario,88 Arundel Drive,43.8333416,-79.5684888,house,3795.0,4.0,3.5,2000.0,0,0,1,1,12,0
562128,Vaughan,Ontario,950 Portage Parkway,43.797574,-79.5285095,apartment,2465.0,2.0,2.0,700.0,0,0,1,1,12,0
564318,Vaughan,Ontario,898 Portage Pkwy,43.7975693,-79.529141,apartment,2350.0,1.0,1.0,600.0,0,0,1,1,12,0
563407,Vaughan,Ontario,8 Israel Zilber Drive,43.8808213,-79.4690921,basement,1895.0,1.0,1.0,1100.0,0,0,1,1,12,0
571846,Vaughan,Ontario,274 Treasure Road,43.8530107,-79.5437169,basement,1990.0,2.0,1.0,850.0,0,0,1,1,12,30
572301,Vaughan,Ontario,77 Riverhill Drive,43.8532328,-79.4940499,basement,1695.0,1.0,1.0,1200.0,0,0,1,1,12,61
433958,Waterloo,Ontario,519-529 Sunnydale Place,43.4859737,-80.5490644,townhouse,3000.0,4.0,2.0,1500.0,0,0,1,1,12,0
513588,Waterloo,Ontario,155 King Street North,43.4642578,-80.5204096,apartment,2793.0,2.0,2.0,843.0,0,0,1,1,12,60
538496,Waterloo,Ontario,"108, 116, 124, 132, 140 & 148 Hincks St.",43.3863348,-80.718281,apartment,1990.0,2.0,1.0,848.0,0,0,1,1,12,0
569121,Waterloo,Ontario,137 University Avenue West,43.4717637,-80.5343386,apartment,2070.0,1.0,1.0,723.0,0,0,1,1,12,0
565405,Waterloo,Ontario,"300 Regina Street North, Tower 1",43.4781794,-80.5233052,apartment,2005.0,1.0,1.0,620.0,0,0,1,1,12,0
568188,Waterloo,Ontario,400 Parkside Drive,43.4865275,-80.5459719,apartment,2165.0,2.0,1.0,898.0,0,0,1,1,12,0
545604,Waterloo,Ontario,239 Auburn Drive,43.4885136,-80.4915124,apartment,2195.0,2.0,1.0,785.0,0,0,1,1,12,0
545603,Waterloo,Ontario,274 Erb Street West,43.4577102,-80.5403483,apartment,2195.0,2.0,1.0,766.0,0,0,1,1,12,0
545602,Waterloo,Ontario,736 Old Albert Street,43.4895657,-80.5434274,apartment,2145.0,2.0,1.0,913.0,0,0,1,1,12,0
432938,Waterloo,Ontario,57 Union Street East,43.4607099,-80.5130783,apartment,2299.0,2.0,1.0,927.0,0,0,0,0,12,30
477982,Waterloo,Ontario,90 Churchill Street,43.456821,-80.548163,apartment,2415.0,2.0,1.0,870.0,0,0,1,1,12,30
572287,Waterloo,Ontario,103 Roger Street,43.4600879,-80.5102757,apartment,2275.0,2.0,2.0,1000.0,0,0,1,1,12,0
567929,Waterloo,Ontario,160 Wissler Rd,43.5065057,-80.5228513,apartment,2145.0,2.0,2.0,807.0,0,0,0,0,12,0
448924,Waterloo,Ontario,"188 King Street South,",43.4601197,-80.5185034,apartment,2000.0,0.0,1.0,556.0,1,0,0,0,12,0
568611,Waterloo,Ontario,392 Erb Street West,43.45379,-80.5507499,apartment,2895.0,5.0,2.0,1600.0,0,0,1,1,12,0
571243,Waterloo,Ontario,255 Northfield Drive East,43.5103454,-80.5213112,apartment,2390.0,2.0,2.0,1050.0,0,0,1,1,12,0
568758,Waterloo,Ontario,258 Sunview Street,43.4741114,-80.5329936,apartment,2200.0,2.0,1.0,600.0,0,0,1,1,12,0
570773,Waterloo,Ontario,107 Roger Street,43.4608998,-80.5098861,apartment,2425.0,2.0,2.0,920.0,0,0,1,1,12,0
567453,Waterloo,Ontario,258B Sunview Street,43.4745599,-80.53332,apartment,2000.0,2.0,1.0,650.0,1,0,1,1,12,0
567310,Waterloo,Ontario,250 Albert Street,43.4752517,-80.5324544,apartment,1750.0,1.0,1.0,450.0,0,0,1,1,12,0
567100,Waterloo,Ontario,258B Sunview Street,43.4745599,-80.53332,apartment,2200.0,2.0,1.0,600.0,0,0,0,0,12,0
567395,Waterloo,Ontario,778 Laurelwood Drive,43.47113,-80.59887,apartment,2315.0,2.0,2.0,1100.0,0,0,1,1,12,0
563727,Waterloo,Ontario,107 Roger Street,43.4608998,-80.5098861,apartment,2075.0,2.0,1.0,850.0,0,0,1,1,12,0
562927,Waterloo,Ontario,99 Rogers Street,43.46056,-80.5099,townhouse,3095.0,3.0,2.0,1800.0,0,0,1,1,12,0
562520,Waterloo,Ontario,99 Milford Avenue,43.4850045,-80.5331557,apartment,2150.0,2.0,1.0,992.0,0,0,1,1,12,0
417326,Waterloo,Ontario,"619 Wild Ginger Avenue, D21",43.4701894,-80.5942451,townhouse,3500.0,3.0,3.5,2100.0,0,0,0,0,12,30
570415,Waterloo,Ontario,640 Violet Street,43.4694146,-80.5993479,house,3400.0,3.0,3.0,2200.0,0,0,0,0,12,30
476152,Welland,Ontario,160 Lancaster Drive,43.018364,-79.24408,apartment,1860.0,1.0,1.0,665.0,0,0,1,1,12,0
331076,Welland,Ontario,100 Lancaster Dr.,43.018196,-79.247539,apartment,1515.0,1.0,1.0,640.0,0,0,1,1,12,0
556854,Welland,Ontario,699 Niagara St.,43.012103264601,-79.250456388727,apartment,2075.0,1.0,1.0,638.0,0,0,1,1,12,0
331069,Welland,Ontario,255 & 265 Willson Rd.,43.002827,-79.269962,apartment,1875.0,2.0,1.0,840.0,0,0,1,1,12,0
571640,Welland,Ontario,203 Midland Place,43.01428,-79.21648,basement,1995.0,2.0,1.0,900.0,0,0,1,1,12,0
570505,Welland,Ontario,23 Avenue Place,42.9900009,-79.2498504,apartment,1645.0,2.0,1.0,900.0,0,0,1,1,12,0
570504,Welland,Ontario,23 Avenue Place,42.9900009,-79.2498504,apartment,1745.0,2.0,1.0,900.0,0,0,1,1,12,0
569477,Welland,Ontario,176 Sunflower Place,42.9899086,-79.2887057,house,2295.0,3.0,2.5,1500.0,0,0,1,1,12,0
567396,Welland,Ontario,23 Avenue Place,42.9900009,-79.2498504,apartment,1295.0,0.0,1.0,600.0,0,0,1,1,12,0
567393,Welland,Ontario,46 Sunflower Place,42.99003,-79.28638,basement,1245.0,1.0,1.0,700.0,0,0,1,1,12,0
564136,Welland,Ontario,22 Steel Street,42.9750987,-79.2526419,apartment,1395.0,1.0,1.0,600.0,0,0,1,1,12,0
562505,Welland,Ontario,25 Waterleaf Trail,42.9919573,-79.2572925,townhouse,2195.0,3.0,2.0,1400.0,0,0,1,1,12,0
501216,Welland,Ontario,"14, 16 Westdale Drive",42.9957529,-79.2675788,apartment,1735.0,1.0,1.0,700.0,0,0,0,0,12,30
539538,Whitby,Ontario,601 Dundas Street East,43.8813432,-78.9336417,apartment,1975.0,1.0,1.0,441.0,0,0,1,1,12,0
477984,Whitby,Ontario,"100, 101, 200, 201 White Oaks Court",43.87441,-78.963905,apartment,1975.0,2.0,1.0,875.0,0,0,1,1,12,0
533903,Whitby,Ontario,19 Regency Crescent,43.8846282,-78.9369509,apartment,2450.0,2.0,1.0,900.0,0,0,1,1,12,0
404548,Whitby,Ontario,1619 - 1625 Dufferin Street,43.8607845,-78.9317789,apartment,2129.86,1.0,1.0,665.0,0,0,0,0,12,44
572555,Whitby,Ontario,7 Auckland Drive,43.8932946,-78.9780828,basement,1795.0,1.0,1.0,950.0,0,0,1,1,12,0
571589,Whitby,Ontario,1600 Charles Street,43.8614747,-78.9370279,apartment,2775.0,2.0,2.0,900.0,0,0,1,1,12,0
570524,Whitby,Ontario,20 Calloway Way,43.8801843,-78.9337751,townhouse,2995.0,3.0,3.0,1800.0,0,0,1,1,12,0
565636,Whitby,Ontario,45 Souter Drive,43.9018797,-78.9879654,basement,2295.0,2.0,1.0,1000.0,1,0,1,1,12,0
565110,Whitby,Ontario,22 Renfield Crescent,43.8885788,-78.9725931,basement,1790.0,2.0,1.0,1200.0,0,0,1,1,12,0
399124,Whitchurch-Stouffville,Ontario,7 ALBERT ST,43.9686732,-79.2506745,apartment,3038.28,2.0,1.0,901.0,0,0,0,0,12,29
562223,Whitchurch-Stouffville,Ontario,11733 Tenth Line,43.9618369,-79.2287923,townhouse,3095.0,4.0,4.0,3000.0,0,0,1,1,12,0
541848,Windsor,Ontario,101 Langlois Ave,42.322786,-83.024897,apartment,1990.0,1.0,1.0,651.0,0,0,0,0,12,0
